date,Close,log_return,rv_22d,realised_skew_22d,realised_kurt_22d,realised_quarticity_22d,jump_flag,garman_klass_rv,parkinson_rv,quote_date,index,amihud_illiq,garman_klass_rv_5d,parkinson_rv_5d,amihud_illiq_5d_mean,garman_klass_rv_21d,parkinson_rv_21d,amihud_illiq_21d_mean,atm_iv_30d,atm_iv_90d,term_structure_slope,skew_30d,avg_bid_ask_spread_pct,avg_open_interest,underlying_price,liquid_options_volume,atm_iv_30d_lag_1,atm_iv_30d_lag_2,atm_iv_30d_lag_3,atm_iv_30d_lag_4,atm_iv_30d_lag_5,atm_iv_30d_change_1d,underlying_price_change_1d,iv_fpca1,iv_fpca2,iv_fpca3
2015-12-03,2048.24,-0.009286433643101827,0.014076464078457206,-0.4968625487764228,2.8206924131277646,1.4199266441172449e-06,0.0,-2.7394918031067976e-05,3.975151931076859e-08,2015-12-03,3001.0,1.7891054195345514e-09,-3.3525266384922044e-05,3.349361051925938e-08,9.4742958472972e-10,-2.2498407076985175e-05,3.460155081435352e-08,6.939748701531316e-10,0.1609,0.1645,0.0036000000000000194,-0.0599,0.0006305328720473537,1691.2233432984553,2048.239999999999,5986.5231110560435,0.1385,0.1254,0.1406,0.1302,0.1261,0.012702227013908732,-0.008536681450082384,0.18405545241678523,-0.07886002189675148,-0.12208116313888778
2015-12-04,2091.28,0.010718667835490995,0.01899314270749701,0.30730498429340336,3.045696198195507,2.791279135725625e-06,0.0,-2.7394918031067976e-05,3.3778614138385686e-08,2015-12-04,3002.0,1.9403419246430547e-09,-4.5246467141736636e-05,3.391057953161824e-08,1.3821739142169625e-09,-3.0041356481506036e-05,3.4614318955703705e-08,7.800069526105449e-10,0.1314,0.1465,0.015100000000000002,-0.0426,0.0007031100569985844,1667.0032620041754,2091.2799999999997,5986.5231110560435,0.1609,0.1385,0.1254,0.1406,0.1302,-0.014302227013908724,0.009940478944305308,-0.945818063835809,0.06951095632471291,0.030715265960328905
2015-12-07,2075.1499,-0.007742926665885905,0.01942336327028894,0.27308797292764925,2.9359323723109654,2.813960121440462e-06,0.0,-2.310735116787908e-05,3.759749348109663e-08,2015-12-07,3003.0,9.227070872097415e-10,-4.5246467141736636e-05,3.524019913533788e-08,1.4688626911589378e-09,-3.110976024576186e-05,3.486281753869825e-08,8.163369609987982e-10,0.1416,0.1526,0.01100000000000001,-0.053,0.0005850006131913478,1714.9081419624217,2075.1499,3118.4594594594596,0.1314,0.1609,0.1385,0.1254,0.1406,0.010200000000000015,-0.007713027428177921,-0.5125364719930721,-0.0006309456513859148,-0.032766599826653496
2015-12-08,2063.98,-0.005397234387376129,0.01973581181800282,0.2561519796667913,2.8499706424338704,2.820157754770336e-06,0.0,-1.1198542100998802e-05,3.9144893991897564e-08,2015-12-08,3004.0,6.265534015180543e-10,-4.5246467141736636e-05,3.775802348930992e-08,1.3705024473253633e-09,-3.1478863188906406e-05,3.5272448194192795e-08,8.305454761676709e-10,0.1502,0.15799999999999997,0.007800000000000001,-0.05679999999999998,0.0005621150276442997,1739.0690240083507,2063.98,2441.8576051779937,0.1416,0.1314,0.1609,0.1385,0.1254,0.008599999999999997,-0.005382695486239264,-0.1927748435610439,-0.057018830852047356,-0.065586909075757
2015-12-09,2048.6899,-0.007435641964605854,0.020265641034073762,0.22197243911064443,2.7238094026744926,2.8419761666462986e-06,0.0,-2.129425027981584e-05,4.579861031021088e-08,2015-12-09,3005.0,8.276522235886343e-10,-4.5246467141736636e-05,3.921422624647187e-08,1.3050465318654476e-09,-3.143450097624202e-05,3.556390327149724e-08,8.251816284196144e-10,0.1641,0.1666,0.0025000000000000022,-0.06259999999999999,0.0006342560381607483,1761.7254697286012,2048.6899000000003,2460.7818181818184,0.1502,0.1416,0.1314,0.1609,0.1385,0.012702227013908732,-0.007408065969631394,0.19016549277610695,-0.20097199586662168,-0.12331738461586214
2015-12-10,2054.99,0.003070466071027014,0.01971295126827113,0.2620531816623058,2.8546333071732675,2.8182314085289682e-06,0.0,-3.5855170473236745e-06,4.0665396636542e-08,2015-12-10,3006.0,4.0217793206248085e-10,-4.52383618181637e-05,3.9397001711626554e-08,1.0276610343710335e-09,-3.159858566432706e-05,3.612092498841483e-08,8.4024825274727e-10,0.1614,0.16409999999999997,0.002700000000000008,-0.0627,0.0006163255056858516,1714.0964758810298,2054.9899999999993,2861.5501858736056,0.1641,0.1502,0.1416,0.1314,0.1609,-0.002700000000000008,0.0030751847802827914,0.10445569737072424,-0.20097199586662168,-0.10779679587982449
2015-12-11,2010.72,-0.009286433643101827,0.025140350741104784,-0.289235931374983,2.7824820904430725,4.467844688889732e-06,0.0,-2.7394918031067976e-05,4.6240252702266126e-08,2015-12-11,3007.0,1.9403419246430547e-09,-4.5246467141736636e-05,4.188932942440264e-08,1.059461568322859e-09,-4.023240592483901e-05,3.6589015445328504e-08,9.464296291192923e-10,0.18522609693759662,0.1925,-0.015399999999999997,-0.06814545072269139,0.0008393846901099405,1690.1307266982622,2010.7200000000007,2646.1865443425077,0.1614,0.1641,0.1502,0.1416,0.1314,0.012702227013908734,-0.008536681450082384,1.5466801812053455,-0.20097199586662168,-0.266319033884747
2015-12-14,2012.66,0.0009643633712697223,0.025094952560608837,-0.28948501585258674,2.79245274156259,4.467675437141005e-06,0.0,-3.592524856464221e-07,0.0,2015-12-14,3008.0,1.0388182275002326e-10,-4.3917515535259346e-05,3.4369830728183314e-08,8.956965154309153e-10,-3.691281881714068e-05,3.4642179378866456e-08,8.734296044408317e-10,0.18522609693759662,0.1863,-0.00520000000000001,-0.06814545072269139,0.0007427473886218603,1754.5006582411795,2012.6599999999999,3269.4353741496598,0.18519586741945981,0.1614,0.1641,0.1502,0.1416,-0.014302227013908724,0.0009648285191370398,1.137600483613477,-0.20097199586662168,-0.16822555630795114
2015-12-15,2044.9399,0.010718667835490995,0.025915406569497514,0.006330607133980461,2.7522628686821973,4.696009745833333e-06,0.0,-2.7394918031067976e-05,3.6438900320916135e-08,2015-12-15,3009.0,1.7872241716694396e-09,-4.5246467141736636e-05,3.3828631993987025e-08,1.1278306694611927e-09,-3.8817392084189475e-05,3.408233969998686e-08,8.912826266184427e-10,0.1762,0.1738,-0.0023999999999999855,-0.06509999999999999,0.0005779483731454744,1802.7884412848869,2044.9399000000005,2938.2634560906513,0.18519586741945981,0.2079,0.1614,0.1641,0.1502,-0.014302227013908724,0.009940478944305308,0.6379117906369076,-0.14912325375661023,-0.18074672853451332
2015-12-16,2074.0901,0.010718667835490995,0.026495810623136495,0.20287699227104006,2.7059258360223133,4.8260668867211696e-06,0.0,-2.7394918031067976e-05,4.971325753724614e-08,2015-12-16,3010.0,1.4721915152048855e-09,-4.5246467141736636e-05,3.461156143939408e-08,1.2567385277844426e-09,-3.96132093863481e-05,3.456001233228406e-08,8.835816017094975e-10,0.1515,0.1571,0.005599999999999994,-0.0555,0.0006650030853478708,1836.8708877284596,2074.090100000001,3110.6743421052633,0.1762,0.1915,0.2079,0.1614,0.1641,-0.014302227013908724,0.009940478944305308,-0.27312316161955374,-0.02617937481954752,-0.10353293096432628
2015-12-17,2051.3501,-0.009286433643101827,0.026089127758728285,0.06490270702890025,2.748999010750568,4.7535353504058414e-06,0.0,-2.7394918031067976e-05,4.2003564923150435e-08,2015-12-17,3011.0,1.241906025757482e-09,-4.5246467141736636e-05,3.487919509671577e-08,1.4246841465234428e-09,-4.1821136571481187e-05,3.4387660650260603e-08,9.362568025155043e-10,0.1589,0.1654,0.006499999999999978,-0.056400000000000006,0.0006867731941692442,1884.071279373368,2051.3500999999997,3281.5670498084287,0.1515,0.1762,0.19150000000000003,0.2079,0.1614,0.007400000000000018,-0.008536681450082384,0.09146355111916593,-0.027963164649321526,-0.059708858307489454
2015-12-18,2015.79,-0.009286433643101827,0.02957444005791745,-0.13747492409036438,2.447844348471786,5.128280153266429e-06,0.0,-2.7394918031067976e-05,3.9839246062665915e-08,2015-12-18,3012.0,1.298056532038873e-09,-4.5246467141736636e-05,3.3598993768795726e-08,1.1806520134841392e-09,-4.410027838999683e-05,3.444983805072666e-08,9.194484696403757e-10,0.1711,0.1772,0.006099999999999994,-0.06459999999999999,0.0007383734402400298,1287.5107152797104,2015.7900000000002,3383.1304347826085,0.15890000000000004,0.1515,0.1762,0.1915,0.18580794043014934,0.01219999999999999,-0.008536681450082384,0.6712825981660662,-0.09257097430840966,-0.014310687368145175
2015-12-21,2012.87,-0.0014496137729845197,0.027515047332101816,-0.2510472814511882,2.7018565498602025,5.128280153266429e-06,0.0,-7.529994173923348e-07,4.238051016528079e-08,2015-12-21,3013.0,1.9152099736347273e-10,-4.5246467141736636e-05,4.2075095801851884e-08,1.1981798484068293e-09,-4.4137148231825246e-05,3.4843365100451176e-08,9.269313425689981e-10,0.1692,0.1786,0.00940000000000002,-0.054900000000000004,0.0006655250386837622,1306.6403109086036,2012.8699999999992,3711.192307692308,0.17109999999999997,0.1589,0.1515,0.17619999999999997,0.18580794043014934,-0.0019000000000000128,-0.0014485635904539773,0.6382297272164945,-0.0899950626093694,0.008187436618801384
2015-12-22,2036.66,0.010718667835490995,0.029095623655058304,-0.171440926398502,2.4812675576952907,5.128280153266429e-06,0.0,-2.7394918031067976e-05,4.5077913492696424e-08,2015-12-22,3014.0,1.63854179211741e-09,-4.5246467141736636e-05,4.380289843620794e-08,1.1684433724964233e-09,-4.6383857806219495e-05,3.579969504679995e-08,9.818694118029248e-10,0.1514,0.1648,0.013399999999999995,-0.053399999999999975,0.0006252173966974825,1343.2703028678638,2036.6600000000003,2986.154605263158,0.1692,0.1711,0.1589,0.1515,0.1762,-0.014302227013908724,0.009940478944305308,-0.059300111621151896,0.026480993105497137,0.06127125909665049
2015-12-23,2062.6201,0.010718667835490995,0.030324934510097552,-0.09139299791531252,2.2990034113413573,5.128280153266429e-06,0.0,-2.7394918031067976e-05,3.258908128423785e-08,2015-12-23,3015.0,1.7624871434984792e-09,-4.5246467141736636e-05,4.037806318560628e-08,1.226502498155142e-09,-4.688643967709434e-05,3.583411269611446e-08,1.0556484303301962e-09,0.1337,0.156,0.022299999999999986,-0.050100000000000006,0.0006249773814823724,1349.5198796756474,2062.6201,3226.12,0.15139999999999998,0.16919999999999996,0.17109999999999997,0.1589,0.1515,-0.014302227013908724,0.009940478944305308,-0.5620975004891692,0.07994718568871143,0.1465943033981876
2015-12-24,2066.74,0.0019954187899551487,0.030324934510097552,-0.09091522301769794,2.29657237207126,5.128280153266429e-06,0.0,-1.479097923360388e-06,4.256588477289261e-08,2015-12-24,3016.0,6.838432717049412e-10,-4.5246467141736636e-05,4.049052715555472e-08,1.1148899473446339e-09,-4.688643967709434e-05,3.644623835085088e-08,1.0754927605732036e-09,0.1328,0.1557,0.022900000000000004,-0.048999999999999995,0.0006159131438047687,1294.8511309836929,2066.7399999999993,3422.541353383459,0.1337,0.1514,0.1692,0.17109999999999997,0.1589,-0.0009000000000000119,0.0019974109628813075,-0.6406295083160244,0.0634566488091082,0.17105622337461437
2015-12-28,2055.1699,-0.005613965694646589,0.030324934510097552,-0.09578277178278671,2.2543074469806803,5.128280153266429e-06,0.0,-1.2129178413377363e-05,3.2828978847134276e-08,2015-12-28,3017.0,1.0959358013834072e-09,-2.5910804651182003e-05,3.908847371244839e-08,1.0744658012135406e-09,-4.688643967709434e-05,3.6863364345853155e-08,1.1271075888679802e-09,0.1483,0.1591,0.010800000000000004,-0.058700000000000016,0.00048552911736699075,1312.8695423461336,2055.169900000001,3257.6810344827586,0.1328,0.1337,0.1514,0.16919999999999996,0.1711,0.012702227013908734,-0.005598236836756754,-0.21547146342241386,0.028016319330250797,-0.02050942271461007
2015-12-29,2077.8501,0.010718667835490995,0.030324934510097552,-0.04862564310001464,2.1064761667697582,5.128280153266429e-06,0.0,-2.7394918031067973e-05,3.007324613175958e-08,2015-12-29,3018.0,1.9403419246430547e-09,-3.505814038313831e-05,3.662702090574415e-08,1.4517409561443074e-09,-4.688643967709434e-05,3.678619658657545e-08,1.2172220599145162e-09,0.1374,0.1534,0.016000000000000014,-0.05600000000000001,0.0005069230473024098,1335.638085218306,2077.8501,2073.679442508711,0.1483,0.1328,0.1337,0.1514,0.1692,-0.010899999999999993,0.009940478944305308,-0.6095878578630507,0.03554477821981389,0.016846565547265047
2015-12-30,2066.1399,-0.005651669608260988,0.030324934510097552,-0.05335006988133976,2.062973563872527,5.128280153266429e-06,0.0,-1.2287751606765098e-05,3.6802619447145903e-08,2015-12-30,3019.0,1.1554200355525254e-09,-2.6862277084335495e-05,3.497196209663404e-08,1.3551166048313305e-09,-4.688643967709434e-05,3.7064921538225334e-08,1.2489438138694047e-09,0.1438,0.1559,0.0121,-0.056900000000000006,0.0005252172971409647,1359.2755128879537,2066.139900000001,2087.210344827586,0.1374,0.1483,0.1328,0.1337,0.1514,0.006400000000000017,-0.005635728968128695,-0.42083056501392835,-0.012296568488736295,-0.0018140209758177595
2015-12-31,2049.95,-0.00786668118795766,0.030324934510097552,-0.064263604195369,2.011562084908836,5.128280153266429e-06,0.0,-2.3852284985920447e-05,3.8530922151603814e-08,2015-12-31,3020.0,1.4452060779934136e-09,-1.9247598201319348e-05,3.616033027010724e-08,1.2916603917303172e-09,-4.688643967709434e-05,3.763516677296659e-08,1.2645081689792853e-09,0.1535,0.1609,0.00739999999999999,-0.061399999999999975,0.0005693887865783837,1285.2603236607142,2049.9500000000003,2403.774834437086,0.1438,0.1374,0.1483,0.1328,0.1337,0.009699999999999986,-0.007835819830012802,-0.09228528142447023,-0.015521973067740509,-0.04233232736952511
2016-01-11,1929.8199,0.001405211147819123,0.030324934510097552,-0.8010964176801986,2.1441190674989916,5.128280153266429e-06,0.0,-6.634927298620312e-07,7.16234694449583e-08,2016-01-11,3026.0,1.5804445266859816e-10,-4.5246467141736636e-05,5.4264110001222934e-08,1.1962729008351302e-09,-4.688643967709434e-05,4.130442668593156e-08,1.3092549834606696e-09,0.18522609693759662,0.1955,-0.009599999999999997,-0.0635,0.0007662720875080992,1456.4281835460222,1929.8198999999995,1951.414383561644,0.18519586741945984,0.21870000000000003,0.1831,0.17180000000000004,0.18580794043014934,-0.014302227013908724,0.0014061989196254565,1.6421728762256438,-0.20097199586662168,-0.2064242822021452
2016-01-12,1940.99,0.005771469689684712,0.030324934510097552,-0.7941773767646173,2.1688516213634217,5.128280153266429e-06,0.0,-1.278034194604211e-05,6.280777233722892e-08,2016-01-12,3027.0,6.084118684770453e-10,-4.5246467141736636e-05,5.631697813093329e-08,1.1387544133556584e-09,-4.688643967709434e-05,4.235882552882142e-08,1.3190756470994583e-09,0.18522609693759662,0.1877,-0.003599999999999992,-0.06090000000000001,0.0006651689864321458,1524.1274775997829,1940.990000000001,1849.6991643454041,0.18519586741945987,0.2236,0.2187,0.18309999999999998,0.1718,-0.013800000000000007,0.005788156708302683,1.2930433349260346,-0.1827434700074262,-0.13964891442086083
2016-01-13,1894.53,-0.009286433643101827,0.030324934510097552,-0.9004420858098489,2.0750783125138046,5.128280153266429e-06,0.0,-2.7394918031067976e-05,7.091663240683423e-08,2016-01-13,3028.0,1.9403419246430547e-09,-4.5246467141736636e-05,6.303620683522176e-08,1.3218573083571362e-09,-4.688643967709433e-05,4.3533891229038946e-08,1.3188679736725186e-09,0.18522609693759662,0.205,-0.011700000000000016,-0.06790000000000002,0.0007642841146212883,1572.8178115666576,1894.5299999999993,1947.4744897959185,0.18519586741945981,0.2051,0.2236,0.2187,0.1831,0.012702227013908734,-0.008536681450082384,1.7430728536348188,-0.20097199586662168,-0.1540077009292027
2016-02-01,1946.12,0.006562708016807698,0.030324934510097552,-0.6259407718231043,1.949029829082954,5.128280153266429e-06,0.0,-1.658329529681604e-05,3.900273874866571e-08,2016-02-01,3040.0,7.801452173160191e-10,-4.5246467141736636e-05,4.49541167556315e-08,1.3029927818211442e-09,-4.688643967709434e-05,5.563251629608865e-08,1.373241955040083e-09,0.1755,,,-0.05890000000000001,0.0005716906544057928,1654.4460492778248,1946.1199999999992,1871.1320754716978,0.1767,0.196,0.2057,0.1996,0.18580794043014934,-0.0012000000000000066,0.00658428977081682,0.9079261617547181,-0.07641289337622639,0.017485611176305562
2016-02-02,1904.59,-0.009286433643101827,0.030324934510097552,-0.6814679890511632,1.937758113789051,5.128280153266429e-06,0.0,-2.7394918031067976e-05,5.154868569714906e-08,2016-02-02,3041.0,1.9403419246430547e-09,-4.5246467141736636e-05,5.526385389506132e-08,1.460504941564668e-09,-4.688643967709434e-05,5.625240979825747e-08,1.425260132453626e-09,0.18522609693759662,,,-0.057400000000000014,0.0006381067882223054,1689.8439977349944,1904.5899999999995,4581.913043478261,0.1755,0.1767,0.196,0.2057,0.18580794043014934,0.012702227013908734,-0.008536681450082384,1.7430728536348188,-0.1632453159036622,0.13754985169327338
2016-02-03,1911.01,0.003365135789083311,0.030324934510097552,-0.6848582326475867,1.937758113789051,5.128280153266429e-06,0.0,-4.299477536679177e-06,5.408191716558685e-08,2016-02-03,3042.0,3.404092502993357e-10,-4.5246467141736636e-05,5.136229758624725e-08,1.2630455577240686e-09,-4.688643967709434e-05,5.6907613666956365e-08,1.3158280462703148e-09,0.18522609693759662,,,-0.05560000000000001,0.0007162979047814473,1666.8756144183506,1911.0099999999993,4721.7213114754095,0.18519586741945984,0.1755,0.1767,0.196,0.18580794043014934,0.003400000000000014,0.003370804215080181,1.6890991696786555,-0.11740164565261356,0.05012071889794931
2016-02-04,1915.4399,0.002315410939578705,0.030324934510097552,-0.6131090123970254,2.0011405902725787,5.128280153266429e-06,0.0,-1.9922522216953918e-06,5.678535979208256e-08,2016-02-04,3043.0,2.3276327943741933e-10,-4.5246467141736636e-05,4.74643783673405e-08,1.1856781992354668e-09,-4.688643967709434e-05,5.7109610243309e-08,1.2842451402495058e-09,0.18522609693759662,,,-0.0564,0.0006840787594533874,1632.126736566186,1915.4399000000003,5407.426858513189,0.18519586741945984,0.1939,0.1755,0.1767,0.18580794043014934,0.0007000000000000062,0.002318093573555835,1.7086635345961636,-0.1683020757632233,0.05862894711340519
2016-02-05,1876.67,-0.009286433643101827,0.030324934510097552,-0.6721154989107601,1.937758113789051,5.128280153266429e-06,0.0,-2.7394918031067976e-05,5.0179945620405863e-08,2016-02-05,3044.0,1.9403419246430547e-09,-4.5246467141736636e-05,5.031972940477801e-08,1.2202188443749921e-09,-4.688643967709434e-05,5.772196532592872e-08,1.3133807160057967e-09,0.18522609693759662,,,-0.06389999999999998,0.000620932275836063,1623.6449834619625,1876.6699999999994,4165.818652849741,0.18519586741945984,0.1973,0.1939,0.1755,0.1767,0.012702227013908735,-0.008536681450082384,1.7430728536348188,-0.12621761660174113,-0.266319033884747
2016-02-08,1853.83,-0.009286433643101827,0.030324934510097552,-0.6691159943185857,1.937758113789051,5.128280153266429e-06,0.0,-2.7394918031067976e-05,6.54893026940174e-08,2016-02-08,3045.0,1.1718934914929924e-09,-4.5246467141736636e-05,5.5617042193848355e-08,1.2985684992103868e-09,-4.688643967709434e-05,5.800806402336741e-08,1.2609436296797966e-09,0.18522609693759662,,,-0.06814545072269139,0.0006811717686949498,1682.5796582138921,1853.8300000000006,3383.0583501006035,0.18519586741945984,0.198,0.1973,0.1939,0.1755,0.012702227013908734,-0.008536681450082384,1.7430728536348188,-0.20097199586662168,-0.266319033884747
2016-02-09,1853.96,7.012263372712269e-05,0.030324934510097552,-0.5936774866995197,2.0472013514998015,5.128280153266429e-06,0.0,1.2934842148411826e-07,7.314553970799355e-08,2016-02-09,3046.0,7.297233056359087e-12,-4.508963931166671e-05,6.424237476609076e-08,7.925103850860947e-10,-4.688643967709434e-05,6.011870300522829e-08,1.2110100759666999e-09,0.18522609693759662,,,-0.06814545072269139,0.0006617767538253731,1726.3271604938273,1853.9599999999996,3593.7710843373493,0.18519586741945984,0.2173,0.198,0.1973,0.18580794043014934,0.0040000000000000036,7.012509237580566e-05,1.7430728536348188,-0.20097199586662168,-0.266319033884747
2016-02-10,1853.9301,-1.6127770346027965e-05,0.030324934510097552,-0.5979928516801392,2.1292925559239713,5.128280153266429e-06,0.0,9.299441380080841e-08,6.715376870700175e-08,2016-02-10,3047.0,1.945627931292582e-12,-4.4211144921570716e-05,6.685674507437374e-08,7.24817660612486e-10,-4.688643967709434e-05,5.990586011294466e-08,1.2035767985982565e-09,0.18522609693759662,,,-0.06814545072269139,0.0006729537147107907,1771.2329218106995,1853.9301000000003,3826.3035343035344,0.18519586741945984,0.237,0.2173,0.198,0.18580794043014934,-0.0041999999999999815,-1.6127640293905898e-05,1.7430728536348188,-0.20097199586662168,-0.266319033884747
2016-02-11,1838.51,-0.008352303206393023,0.030324934510097552,-0.5936916269409128,2.0653955864239606,5.128280153266429e-06,0.0,-2.6831111841146866e-05,7.314553970799355e-08,2016-02-11,3048.0,8.258751531117168e-10,-4.5246467141736636e-05,7.24018629744251e-08,8.434400353473456e-10,-4.688643967709434e-05,6.093934472985467e-08,1.2139321931046694e-09,0.1852260969375966,,,-0.06814545072269139,0.0009303299093740947,1680.7809548123562,1838.5099999999993,3696.250501002004,0.18519586741945987,0.241,0.237,0.2173,0.18580794043014934,0.012702227013908734,-0.008317519630325343,1.7430728536348188,-0.20097199586662168,-0.12701923689215447
2016-03-01,1973.99,0.010718667835490995,0.030324934510097552,0.2531340927162085,2.1991759901311814,5.128280153266429e-06,0.0,-2.7394918031067976e-05,2.800047742922378e-08,2016-03-01,3060.0,1.8743607323016953e-09,-3.577655035938971e-05,2.936628944028583e-08,8.333789635129198e-10,-4.688643967709434e-05,3.554781712643745e-08,1.0094121137620876e-09,0.1586,,,-0.0579,0.0005855918119911351,1657.9589812332442,1973.9900000000007,3866.6595238095238,0.1825,0.1761,0.17549999999999996,0.19080000000000003,0.18580794043014934,-0.014302227013908724,0.009940478944305308,0.3028039553545938,0.03112001514121589,-0.030795905110522902
2016-03-02,1983.14,0.004624572004117866,0.030324934510097552,-0.014992261249671714,2.3292233200184893,5.128280153266429e-06,0.0,-8.261548564430125e-06,0.0,2016-03-02,3061.0,4.9970841626882e-10,-3.715140512421096e-05,2.936628944028583e-08,8.877838369520462e-10,-4.688643967709434e-05,3.369054385269146e-08,9.960579803788877e-10,0.15410000000000001,,,-0.052800000000000014,0.0007950545828607893,1724.6727472226032,1983.1399999999999,4625.542613636364,0.1586,0.18249999999999997,0.1761,0.17550000000000002,0.18580794043014934,-0.004500000000000004,0.0046352818403330165,0.08484266281421315,0.007108011013787607,0.04124541584511437
2016-03-03,1992.28,0.004598264387008799,0.030324934510097552,-0.021393606286713808,2.3630166396436603,5.128280153266429e-06,0.0,-8.126896452556882e-06,2.9521279488653095e-08,2016-03-03,3062.0,4.5418683367032223e-10,-3.041077943411852e-05,2.7239724843618368e-08,7.190296097106237e-10,-4.096157971172691e-05,3.264161974752499e-08,8.968484103785307e-10,0.1473,,,-0.050100000000000006,0.0005642367774905251,1648.7729022324866,1992.2799999999995,4273.594117647059,0.1541,0.1586,0.1825,0.1761,0.1755,-0.0068000000000000005,0.004608852627650872,-0.09750860851863052,-0.0032673547531295727,0.0559476783059058
2016-03-04,2000.79,0.004262391034527339,0.025743054656021783,0.4171905478432472,2.4552222596852142,4.133652798495811e-06,0.0,-7.018187196003914e-06,0.0,2016-03-04,3063.0,3.5212870684831685e-10,-3.173387795720781e-05,2.06375344843635e-08,7.640445415139948e-10,-4.1091042076456655e-05,3.0066290358687516e-08,8.97406479738006e-10,0.1492,,,-0.055400000000000005,0.0005470902966392249,1658.4393694421988,2000.7900000000006,1753.855218855219,0.1473,0.1541,0.1586,0.1825,0.1761,0.0019000000000000128,0.0042714879434624375,-0.07750360683666613,0.026939171010437933,0.008406175274051159
2016-03-07,1999.75,-0.0005199298211883165,0.025616438265625315,0.4185911722073506,2.4789897126142186,4.132712936168355e-06,0.0,-5.321043875193882e-08,3.694407606883653e-08,2016-03-07,3064.0,5.2332526251150735e-11,-2.925355358082729e-05,1.889316659734268e-08,6.465434430680595e-10,-4.099870675345935e-05,2.9121467324247226e-08,8.888145391100884e-10,0.1525,,,-0.051800000000000006,0.0005521669229632724,1701.5632707774798,1999.75,1853.1503496503497,0.1492,0.1473,0.1541,0.1586,0.1825,0.003299999999999997,-0.0005197946811013043,0.008140301298160013,0.009476259757119798,-0.0010892828623780479
2016-03-08,1981.8,-0.009016650104132266,0.02648628328939211,0.3666940880676181,2.3459152507386465,4.180973198843333e-06,0.0,-2.7394918031067976e-05,0.0,2016-03-08,3065.0,9.801961744164797e-10,-1.0973113227474395e-05,1.3293071111497926e-08,4.677105314910163e-10,-3.480592695375208e-05,2.67319461042279e-08,8.302434678373316e-10,0.165,,,-0.057999999999999996,0.0004958630647900635,1662.7759548833633,1981.7999999999997,1418.9597156398104,0.1525,0.1492,0.1473,0.1541,0.1586,0.012500000000000011,-0.008536681450082384,0.3275253943682481,-0.02251650098473995,-0.19629046085224755
2016-03-09,1987.33,0.002786506654201223,0.02178566315145566,0.9762889814248605,2.4044966622525634,2.8992707397618013e-06,0.0,-2.9491828138410206e-06,3.6244720096396804e-08,2016-03-09,3066.0,3.4722491103769034e-10,-9.910640077356572e-06,2.054201513077729e-08,4.372138304447904e-10,-3.219247299527016e-05,2.5339346932912632e-08,7.909735354346981e-10,0.1654,,,-0.05619999999999999,0.0005260351352847313,1712.9390882892324,1987.3300000000006,1648.2243243243242,0.165,0.1525,0.1492,0.1473,0.1541,0.0003999999999999837,0.002790392572409539,0.3292481469585835,0.013115508449400617,-0.21069240024997243
2016-03-10,1986.61,-0.00036236078444987696,0.020069627373147592,1.2215662105053668,2.6721416244019176,2.734394147328658e-06,0.0,-5.0722511695725146e-08,0.0,2016-03-10,3067.0,4.167473667711947e-11,-8.295405289184342e-06,1.463775923304667e-08,3.5471141104615e-10,-3.220104780161205e-05,2.0830997001562103e-08,7.926105594166391e-10,0.1613,,,-0.055900000000000005,0.0005954657428266813,1655.6977176879186,1986.6100000000006,1745.3601286173634,0.1654,0.165,0.1525,0.1492,0.1473,-0.0040999999999999925,-0.00036229513971020033,0.35305156007599137,-0.07332886983301748,0.010654349670141304
2016-03-11,2021.25,0.010718667835490995,0.023492439132018587,1.2254282686446811,2.4172443603870164,3.3892203204447343e-06,0.0,-2.7394918031067976e-05,2.574291420740214e-08,2016-03-11,3068.0,1.9403419246430547e-09,-2.9971266958018237e-05,1.9786342074527096e-08,7.036609899158991e-10,-3.770059494227749e-05,1.8859051549200215e-08,8.923691771911996e-10,0.1435,,,-0.05610000000000002,0.0005292521408433964,1654.2868725868725,2021.2499999999998,1760.9572953736654,0.1613,0.1654,0.165,0.1525,0.1492,-0.014302227013908724,0.009940478944305308,-0.07890113614484251,0.1296979456691428,0.18930396706749392
2016-03-14,2022.6,0.0006676805767533686,0.023497542558672885,1.225044090999404,2.416195511738629,3.389221777836288e-06,0.0,-1.310934641574468e-07,2.965859235749856e-08,2016-03-14,3069.0,9.464571150412351e-11,-2.998684356309933e-05,1.83292453322595e-08,7.121236269664935e-10,-3.6429165495754185e-05,1.6247034552303033e-08,8.57548727590838e-10,0.1448,,,-0.05489999999999999,0.0004953530805321916,1704.4177606177607,2022.5999999999992,1942.0722433460076,0.1435,0.1613,0.1654,0.165,0.1525,0.0013000000000000234,0.0006679035250460874,-0.24552099630694668,0.2322400399199031,0.03558864025181513
